  656
  0.101956E-04  0.244167E+06  0.244167E+06  0.325555E+06  0.325555E+06  0.000000E+00  0.244167E+06
  0.105412E-04  0.244167E+06  0.244167E+06  0.325555E+06  0.325555E+06  0.000000E+00  0.244167E+06
  0.108984E-04  0.244167E+06  0.244167E+06  0.325555E+06  0.325555E+06  0.000000E+00  0.244167E+06
  0.112678E-04  0.244167E+06  0.244167E+06  0.325555E+06  0.325555E+06  0.000000E+00  0.244167E+06
  0.116498E-04  0.244167E+06  0.244167E+06  0.325555E+06  0.325554E+06  0.000000E+00  0.244167E+06
  0.120446E-04  0.244167E+06  0.244167E+06  0.325554E+06  0.325554E+06  0.000000E+00  0.244167E+06
  0.124529E-04  0.244167E+06  0.244167E+06  0.325554E+06  0.325554E+06  0.000000E+00  0.244167E+06
  0.128750E-04  0.244167E+06  0.244167E+06  0.325554E+06  0.325554E+06  0.000000E+00  0.244167E+06
  0.133114E-04  0.244167E+06  0.244167E+06  0.325554E+06  0.325554E+06  0.000000E+00  0.244167E+06
  0.137626E-04  0.244167E+06  0.244167E+06  0.325554E+06  0.325554E+06  0.000000E+00  0.244167E+06
  0.142291E-04  0.244167E+06  0.244167E+06  0.325554E+06  0.325553E+06  0.000000E+00  0.244167E+06
  0.147114E-04  0.244167E+06  0.244167E+06  0.325553E+06  0.325553E+06  0.000000E+00  0.244167E+06
  0.152100E-04  0.244167E+06  0.244167E+06  0.325553E+06  0.325553E+06  0.000000E+00  0.244167E+06
  0.157255E-04  0.244167E+06  0.244167E+06  0.325553E+06  0.325553E+06  0.000000E+00  0.244167E+06
  0.162586E-04  0.244167E+06  0.244167E+06  0.325553E+06  0.325552E+06  0.000000E+00  0.244167E+06
  0.168097E-04  0.244167E+06  0.244167E+06  0.325552E+06  0.325552E+06  0.000000E+00  0.244167E+06
  0.173794E-04  0.244167E+06  0.244167E+06  0.325552E+06  0.325552E+06  0.000000E+00  0.244167E+06
  0.179685E-04  0.244167E+06  0.244167E+06  0.325552E+06  0.325551E+06  0.000000E+00  0.244167E+06
  0.185775E-04  0.244167E+06  0.244167E+06  0.325552E+06  0.325551E+06  0.000000E+00  0.244167E+06
  0.192072E-04  0.244167E+06  0.244167E+06  0.325551E+06  0.325551E+06  0.000000E+00  0.244167E+06
  0.198583E-04  0.244167E+06  0.244167E+06  0.325551E+06  0.325550E+06  0.000000E+00  0.244167E+06
  0.205314E-04  0.244167E+06  0.244167E+06  0.325550E+06  0.325550E+06  0.000000E+00  0.244167E+06
  0.212273E-04  0.244167E+06  0.244167E+06  0.325550E+06  0.325549E+06  0.000000E+00  0.244167E+06
  0.219468E-04  0.244167E+06  0.244167E+06  0.325549E+06  0.325549E+06  0.000000E+00  0.244167E+06
  0.226907E-04  0.244167E+06  0.244167E+06  0.325549E+06  0.325548E+06  0.000000E+00  0.244167E+06
  0.234598E-04  0.244167E+06  0.244167E+06  0.325548E+06  0.325548E+06  0.000000E+00  0.244167E+06
  0.242549E-04  0.244167E+06  0.244167E+06  0.325548E+06  0.325547E+06  0.000000E+00  0.244167E+06
  0.250771E-04  0.244167E+06  0.244167E+06  0.325547E+06  0.325546E+06  0.000000E+00  0.244167E+06
  0.259270E-04  0.244167E+06  0.244167E+06  0.325547E+06  0.325546E+06  0.000000E+00  0.244167E+06
  0.268058E-04  0.244167E+06  0.244167E+06  0.325546E+06  0.325545E+06  0.000000E+00  0.244167E+06
  0.277144E-04  0.244167E+06  0.244167E+06  0.325545E+06  0.325544E+06  0.000000E+00  0.244167E+06
  0.286538E-04  0.244167E+06  0.244167E+06  0.325544E+06  0.325543E+06  0.000000E+00  0.244167E+06
  0.296250E-04  0.244167E+06  0.244167E+06  0.325544E+06  0.325542E+06  0.000000E+00  0.244167E+06
  0.306292E-04  0.244167E+06  0.244167E+06  0.325543E+06  0.325541E+06  0.000000E+00  0.244167E+06
  0.316674E-04  0.244167E+06  0.244167E+06  0.325542E+06  0.325540E+06  0.000000E+00  0.244167E+06
  0.327407E-04  0.244167E+06  0.244167E+06  0.325541E+06  0.325539E+06  0.000000E+00  0.244167E+06
  0.338505E-04  0.244167E+06  0.244167E+06  0.325540E+06  0.325538E+06  0.000000E+00  0.244167E+06
  0.349979E-04  0.244167E+06  0.244167E+06  0.325538E+06  0.325536E+06  0.000000E+00  0.244167E+06
  0.361841E-04  0.244167E+06  0.244167E+06  0.325537E+06  0.325535E+06  0.000000E+00  0.244167E+06
  0.374106E-04  0.244167E+06  0.244166E+06  0.325536E+06  0.325533E+06  0.000000E+00  0.244167E+06
  0.386786E-04  0.244166E+06  0.244166E+06  0.325534E+06  0.325532E+06  0.000000E+00  0.244166E+06
  0.399896E-04  0.244166E+06  0.244166E+06  0.325533E+06  0.325530E+06  0.000000E+00  0.244166E+06
  0.413451E-04  0.244166E+06  0.244166E+06  0.325531E+06  0.325528E+06  0.000000E+00  0.244166E+06
