656
  0.101956E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.105412E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.108984E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.112678E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.116498E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.120446E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.124529E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.128750E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.133114E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.137626E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.142291E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.147114E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.152100E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.157255E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.162586E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.168097E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.173794E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156001E+06  0.000000E+00  0.117001E+06
  0.179685E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156000E+06  0.000000E+00  0.117001E+06
  0.185775E-04  0.117001E+06  0.117001E+06  0.156001E+06  0.156000E+06  0.000000E+00  0.117001E+06
