656  
0.101956E-04  0.249323E+06  0.249323E+06  0.332430E+06  0.332429E+06  0.000000E+00  0.249323E+06
  0.105412E-04  0.249323E+06  0.249323E+06  0.332429E+06  0.332429E+06  0.000000E+00  0.249323E+06
  0.108984E-04  0.249323E+06  0.249323E+06  0.332429E+06  0.332429E+06  0.000000E+00  0.249323E+06
  0.112678E-04  0.249323E+06  0.249323E+06  0.332429E+06  0.332429E+06  0.000000E+00  0.249323E+06
  0.116498E-04  0.249323E+06  0.249323E+06  0.332429E+06  0.332429E+06  0.000000E+00  0.249323E+06
  0.120446E-04  0.249323E+06  0.249323E+06  0.332429E+06  0.332429E+06  0.000000E+00  0.249323E+06
  0.124529E-04  0.249323E+06  0.249323E+06  0.332429E+06  0.332428E+06  0.000000E+00  0.249323E+06
  0.128750E-04  0.249323E+06  0.249323E+06  0.332429E+06  0.332428E+06  0.000000E+00  0.249323E+06
  0.133114E-04  0.249323E+06  0.249323E+06  0.332428E+06  0.332428E+06  0.000000E+00  0.249323E+06
  0.137626E-04  0.249323E+06  0.249323E+06  0.332428E+06  0.332428E+06  0.000000E+00  0.249323E+06
  0.142291E-04  0.249323E+06  0.249323E+06  0.332428E+06  0.332428E+06  0.000000E+00  0.249323E+06
  0.147114E-04  0.249323E+06  0.249323E+06  0.332428E+06  0.332427E+06  0.000000E+00  0.249323E+06
  0.152100E-04  0.249323E+06  0.249323E+06  0.332428E+06  0.332427E+06  0.000000E+00  0.249323E+06
  0.157255E-04  0.249323E+06  0.249323E+06  0.332427E+06  0.332427E+06  0.000000E+00  0.249323E+06
  0.162586E-04  0.249323E+06  0.249323E+06  0.332427E+06  0.332427E+06  0.000000E+00  0.249323E+06
  0.168097E-04  0.249323E+06  0.249323E+06  0.332427E+06  0.332426E+06  0.000000E+00  0.249323E+06
  0.173794E-04  0.249323E+06  0.249323E+06  0.332426E+06  0.332426E+06  0.000000E+00  0.249323E+06
  0.179685E-04  0.249323E+06  0.249323E+06  0.332426E+06  0.332426E+06  0.000000E+00  0.249323E+06
  0.185775E-04  0.249323E+06  0.249323E+06  0.332426E+06  0.332425E+06  0.000000E+00  0.249323E+06
  0.192072E-04  0.249323E+06  0.249323E+06  0.332425E+06  0.332425E+06  0.000000E+00  0.249323E+06
  0.198583E-04  0.249323E+06  0.249323E+06  0.332425E+06  0.332424E+06  0.000000E+00  0.249323E+06
  0.205314E-04  0.249323E+06  0.249323E+06  0.332425E+06  0.332424E+06  0.000000E+00  0.249323E+06
  0.212273E-04  0.249323E+06  0.249323E+06  0.332424E+06  0.332423E+06  0.000000E+00  0.249323E+06
  0.219468E-04  0.249323E+06  0.249323E+06  0.332424E+06  0.332423E+06  0.000000E+00  0.249323E+06
  0.226907E-04  0.249323E+06  0.249323E+06  0.332423E+06  0.332422E+06  0.000000E+00  0.249323E+06
  0.234598E-04  0.249323E+06  0.249323E+06  0.332423E+06  0.332422E+06  0.000000E+00  0.249323E+06
  0.242549E-04  0.249323E+06  0.249323E+06  0.332422E+06  0.332421E+06  0.000000E+00  0.249323E+06
  0.250771E-04  0.249323E+06  0.249323E+06  0.332421E+06  0.332420E+06  0.000000E+00  0.249323E+06
  0.259270E-04  0.249323E+06  0.249323E+06  0.332421E+06  0.332420E+06  0.000000E+00  0.249323E+06
  0.268058E-04  0.249323E+06  0.249323E+06  0.332420E+06  0.332419E+06  0.000000E+00  0.249323E+06
  0.277144E-04  0.249323E+06  0.249323E+06  0.332419E+06  0.332418E+06  0.000000E+00  0.249323E+06
  0.286538E-04  0.249323E+06  0.249323E+06  0.332418E+06  0.332417E+06  0.000000E+00  0.249323E+06
  0.296250E-04  0.249323E+06  0.249323E+06  0.332417E+06  0.332416E+06  0.000000E+00  0.249323E+06
  0.306292E-04  0.249323E+06  0.249323E+06  0.332416E+06  0.332415E+06  0.000000E+00  0.249323E+06
  0.316674E-04  0.249323E+06  0.249323E+06  0.332415E+06  0.332414E+06  0.000000E+00  0.249323E+06
  0.327407E-04  0.249323E+06  0.249323E+06  0.332414E+06  0.332413E+06  0.000000E+00  0.249323E+06
